"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Will County, IL"	"17197"	"2016"	"2016"	"Hyperlipidaemia, unspecified"	"E78.5"	13	689529	Unreliable
	"Will County, IL"	"17197"	"2016"	"2016"	"Vascular dementia, unspecified"	"F01.9"	22	689529	3.2
	"Will County, IL"	"17197"	"2016"	"2016"	"Unspecified dementia"	"F03"	204	689529	29.6
	"Will County, IL"	"17197"	"2016"	"2016"	"Parkinson disease"	"G20"	45	689529	6.5
	"Will County, IL"	"17197"	"2016"	"2016"	"Alzheimer disease, unspecified"	"G30.9"	170	689529	24.7
	"Will County, IL"	"17197"	"2016"	"2016"	"Other specified degenerative diseases of nervous system"	"G31.8"	10	689529	Unreliable
	"Will County, IL"	"17197"	"2016"	"2016"	"Multiple sclerosis"	"G35"	10	689529	Unreliable
	"Will County, IL"	"17197"	"2016"	"2016"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	16	689529	Unreliable
	"Will County, IL"	"17197"	"2016"	"2016"	"Essential (primary) hypertension"	"I10"	28	689529	4.1
	"Will County, IL"	"17197"	"2016"	"2016"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	27	689529	3.9
	"Will County, IL"	"17197"	"2016"	"2016"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	56	689529	8.1
	"Will County, IL"	"17197"	"2016"	"2016"	"Hypertensive renal disease with renal failure"	"I12.0"	20	689529	2.9
	"Will County, IL"	"17197"	"2016"	"2016"	"Acute myocardial infarction, unspecified"	"I21.9"	185	689529	26.8
	"Will County, IL"	"17197"	"2016"	"2016"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	41	689529	5.9
	"Will County, IL"	"17197"	"2016"	"2016"	"Atherosclerotic heart disease"	"I25.1"	307	689529	44.5
	"Will County, IL"	"17197"	"2016"	"2016"	"Ischaemic cardiomyopathy"	"I25.5"	16	689529	Unreliable
	"Will County, IL"	"17197"	"2016"	"2016"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	17	689529	Unreliable
	"Will County, IL"	"17197"	"2016"	"2016"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	16	689529	Unreliable
	"Will County, IL"	"17197"	"2016"	"2016"	"Aortic (valve) stenosis"	"I35.0"	18	689529	Unreliable
	"Will County, IL"	"17197"	"2016"	"2016"	"Dilated cardiomyopathy"	"I42.0"	19	689529	Unreliable
	"Will County, IL"	"17197"	"2016"	"2016"	"Cardiomyopathy, unspecified"	"I42.9"	32	689529	4.6
	"Will County, IL"	"17197"	"2016"	"2016"	"Atrial fibrillation and flutter"	"I48"	35	689529	5.1
	"Will County, IL"	"17197"	"2016"	"2016"	"Cardiac arrhythmia, unspecified"	"I49.9"	22	689529	3.2
	"Will County, IL"	"17197"	"2016"	"2016"	"Congestive heart failure"	"I50.0"	135	689529	19.6
	"Will County, IL"	"17197"	"2016"	"2016"	"Heart failure, unspecified"	"I50.9"	16	689529	Unreliable
	"Will County, IL"	"17197"	"2016"	"2016"	"Cardiovascular disease, unspecified"	"I51.6"	17	689529	Unreliable
	"Will County, IL"	"17197"	"2016"	"2016"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	10	689529	Unreliable
	"Will County, IL"	"17197"	"2016"	"2016"	"Intracerebral haemorrhage, unspecified"	"I61.9"	23	689529	3.3
	"Will County, IL"	"17197"	"2016"	"2016"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	20	689529	2.9
	"Will County, IL"	"17197"	"2016"	"2016"	"Cerebral infarction, unspecified"	"I63.9"	18	689529	Unreliable
	"Will County, IL"	"17197"	"2016"	"2016"	"Stroke, not specified as haemorrhage or infarction"	"I64"	82	689529	11.9
	"Will County, IL"	"17197"	"2016"	"2016"	"Cerebral atherosclerosis"	"I67.2"	22	689529	3.2
	"Will County, IL"	"17197"	"2016"	"2016"	"Cerebrovascular disease, unspecified"	"I67.9"	33	689529	4.8
	"Will County, IL"	"17197"	"2016"	"2016"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	17	689529	Unreliable
	"Will County, IL"	"17197"	"2016"	"2016"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	11	689529	Unreliable
	"Will County, IL"	"17197"	"2016"	"2016"	"Generalized and unspecified atherosclerosis"	"I70.9"	19	689529	Unreliable
	"Will County, IL"	"17197"	"2016"	"2016"	"Pneumonia, unspecified"	"J18.9"	76	689529	11.0
	"Will County, IL"	"17197"	"2016"	"2016"	"Emphysema, unspecified"	"J43.9"	10	689529	Unreliable
	"Will County, IL"	"17197"	"2016"	"2016"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	27	689529	3.9
	"Will County, IL"	"17197"	"2016"	"2016"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	195	689529	28.3
	"Will County, IL"	"17197"	"2016"	"2016"	"Pneumonitis due to food and vomit"	"J69.0"	34	689529	4.9
	"Will County, IL"	"17197"	"2016"	"2016"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	21	689529	3.0
	"Will County, IL"	"17197"	"2016"	"2016"	"Other and unspecified intestinal obstruction"	"K56.6"	12	689529	Unreliable
	"Will County, IL"	"17197"	"2016"	"2016"	"Alcoholic cirrhosis of liver"	"K70.3"	18	689529	Unreliable
	"Will County, IL"	"17197"	"2016"	"2016"	"Other and unspecified cirrhosis of liver"	"K74.6"	35	689529	5.1
	"Will County, IL"	"17197"	"2016"	"2016"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	10	689529	Unreliable
	"Will County, IL"	"17197"	"2016"	"2016"	"Acute renal failure, unspecified"	"N17.9"	20	689529	2.9
	"Will County, IL"	"17197"	"2016"	"2016"	"Chronic kidney disease, stage 5"	"N18.5"	45	689529	6.5
	"Will County, IL"	"17197"	"2016"	"2016"	"Chronic renal failure, unspecified"	"N18.9"	22	689529	3.2
	"Will County, IL"	"17197"	"2016"	"2016"	"Unspecified renal failure"	"N19"	26	689529	3.8
	"Will County, IL"	"17197"	"2016"	"2016"	"Urinary tract infection, site not specified"	"N39.0"	19	689529	Unreliable
	"Will County, IL"	"17197"	"2016"	"2016"	"Extreme immaturity"	"P07.2"	14	689529	Unreliable
	"Will County, IL"	"17197"	"2016"	"2016"	"Other lack of expected normal physiological development"	"R62.8"	33	689529	4.8
	"Will County, IL"	"17197"	"2016"	"2016"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	19	689529	Unreliable
	"Will County, IL"	"17197"	"2016"	"2016"	"Unspecified fall"	"W19"	25	689529	3.6
	"Will County, IL"	"17197"	"2016"	"2016"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	90	689529	13.1
	"Will County, IL"	"17197"	"2016"	"2016"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	27	689529	3.9
	"Will County, IL"	"17197"	"2016"	"2016"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	19	689529	Unreliable
	"Will County, IL"	"17197"	"2016"	"2016"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	31	689529	4.5
	"Will County, IL"	"17197"	"2016"	"2016"	"Assault by other and unspecified firearm discharge"	"X95"	17	689529	Unreliable
	"Will County, IL"	"17197"	"2017"	"2017"	"Septicaemia, unspecified"	"A41.9"	69	692661	10.0
	"Will County, IL"	"17197"	"2017"	"2017"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	31	692661	4.5
	"Will County, IL"	"17197"	"2017"	"2017"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	23	692661	3.3
	"Will County, IL"	"17197"	"2017"	"2017"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	63	692661	9.1
	"Will County, IL"	"17197"	"2017"	"2017"	"Malignant neoplasm of rectum"	"C20"	12	692661	Unreliable
	"Will County, IL"	"17197"	"2017"	"2017"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	11	692661	Unreliable
	"Will County, IL"	"17197"	"2017"	"2017"	"Intrahepatic bile duct carcinoma - Malignant neoplasms"	"C22.1"	20	692661	2.9
	"Will County, IL"	"17197"	"2017"	"2017"	"Liver, unspecified - Malignant neoplasms"	"C22.9"	17	692661	Unreliable
	"Will County, IL"	"17197"	"2017"	"2017"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	81	692661	11.7
	"Will County, IL"	"17197"	"2017"	"2017"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	278	692661	40.1
	"Will County, IL"	"17197"	"2017"	"2017"	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	"C43.9"	14	692661	Unreliable
	"Will County, IL"	"17197"	"2017"	"2017"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	57	692661	8.2
	"Will County, IL"	"17197"	"2017"	"2017"	"Malignant neoplasm of ovary"	"C56"	39	692661	5.6
	"Will County, IL"	"17197"	"2017"	"2017"	"Malignant neoplasm of prostate"	"C61"	58	692661	8.4
	"Will County, IL"	"17197"	"2017"	"2017"	"Malignant neoplasm of kidney, except renal pelvis"	"C64"	25	692661	3.6
	"Will County, IL"	"17197"	"2017"	"2017"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	30	692661	4.3
	"Will County, IL"	"17197"	"2017"	"2017"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	38	692661	5.5
	"Will County, IL"	"17197"	"2017"	"2017"	"Malignant neoplasm without specification of site"	"C80"	37	692661	5.3
	"Will County, IL"	"17197"	"2017"	"2017"	"Non-Hodgkin lymphoma, unspecified type"	"C85.9"	35	692661	5.1
	"Will County, IL"	"17197"	"2017"	"2017"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	31	692661	4.5
	"Will County, IL"	"17197"	"2017"	"2017"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	19	692661	Unreliable
	"Will County, IL"	"17197"	"2017"	"2017"	"Non-insulin-dependent diabetes mellitus, with renal complications"	"E11.2"	10	692661	Unreliable
	"Will County, IL"	"17197"	"2017"	"2017"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	22	692661	3.2
	"Will County, IL"	"17197"	"2017"	"2017"	"Unspecified diabetes mellitus, with renal complications"	"E14.2"	28	692661	4.0
	"Will County, IL"	"17197"	"2017"	"2017"	"Unspecified diabetes mellitus, without complications"	"E14.9"	38	692661	5.5
	"Will County, IL"	"17197"	"2017"	"2017"	"Obesity, unspecified"	"E66.9"	15	692661	Unreliable
	"Will County, IL"	"17197"	"2017"	"2017"	"Hyperlipidaemia, unspecified"	"E78.5"	23	692661	3.3
	"Will County, IL"	"17197"	"2017"	"2017"	"Vascular dementia, unspecified"	"F01.9"	28	692661	4.0
	"Will County, IL"	"17197"	"2017"	"2017"	"Unspecified dementia"	"F03"	217	692661	31.3
	"Will County, IL"	"17197"	"2017"	"2017"	"Motor neuron disease"	"G12.2"	13	692661	Unreliable
	"Will County, IL"	"17197"	"2017"	"2017"	"Parkinson disease"	"G20"	66	692661	9.5
	"Will County, IL"	"17197"	"2017"	"2017"	"Alzheimer disease, unspecified"	"G30.9"	156	692661	22.5
	"Will County, IL"	"17197"	"2017"	"2017"	"Multiple sclerosis"	"G35"	11	692661	Unreliable
	"Will County, IL"	"17197"	"2017"	"2017"	"Essential (primary) hypertension"	"I10"	24	692661	3.5
	"Will County, IL"	"17197"	"2017"	"2017"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	30	692661	4.3
	"Will County, IL"	"17197"	"2017"	"2017"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	41	692661	5.9
	"Will County, IL"	"17197"	"2017"	"2017"	"Hypertensive renal disease with renal failure"	"I12.0"	19	692661	Unreliable
	"Will County, IL"	"17197"	"2017"	"2017"	"Acute myocardial infarction, unspecified"	"I21.9"	158	692661	22.8
	"Will County, IL"	"17197"	"2017"	"2017"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	47	692661	6.8
	"Will County, IL"	"17197"	"2017"	"2017"	"Atherosclerotic heart disease"	"I25.1"	349	692661	50.4
	"Will County, IL"	"17197"	"2017"	"2017"	"Ischaemic cardiomyopathy"	"I25.5"	12	692661	Unreliable
	"Will County, IL"	"17197"	"2017"	"2017"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	22	692661	3.2
	"Will County, IL"	"17197"	"2017"	"2017"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	14	692661	Unreliable
	"Will County, IL"	"17197"	"2017"	"2017"	"Other secondary pulmonary hypertension"	"I27.2"	11	692661	Unreliable
	"Will County, IL"	"17197"	"2017"	"2017"	"Aortic (valve) stenosis"	"I35.0"	18	692661	Unreliable
	"Will County, IL"	"17197"	"2017"	"2017"	"Dilated cardiomyopathy"	"I42.0"	16	692661	Unreliable
	"Will County, IL"	"17197"	"2017"	"2017"	"Cardiomyopathy, unspecified"	"I42.9"	34	692661	4.9
	"Will County, IL"	"17197"	"2017"	"2017"	"Cardiac arrest, unspecified"	"I46.9"	11	692661	Unreliable
	"Will County, IL"	"17197"	"2017"	"2017"	"Atrial fibrillation and flutter"	"I48"	45	692661	6.5
	"Will County, IL"	"17197"	"2017"	"2017"	"Cardiac arrhythmia, unspecified"	"I49.9"	14	692661	Unreliable
	"Will County, IL"	"17197"	"2017"	"2017"	"Congestive heart failure"	"I50.0"	126	692661	18.2
	"Will County, IL"	"17197"	"2017"	"2017"	"Heart failure, unspecified"	"I50.9"	31	692661	4.5
	"Will County, IL"	"17197"	"2017"	"2017"	"Cardiovascular disease, unspecified"	"I51.6"	25	692661	3.6
	"Will County, IL"	"17197"	"2017"	"2017"	"Intracerebral haemorrhage, unspecified"	"I61.9"	18	692661	Unreliable
	"Will County, IL"	"17197"	"2017"	"2017"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	22	692661	3.2
	"Will County, IL"	"17197"	"2017"	"2017"	"Cerebral infarction, unspecified"	"I63.9"	32	692661	4.6
	"Will County, IL"	"17197"	"2017"	"2017"	"Stroke, not specified as haemorrhage or infarction"	"I64"	92	692661	13.3
	"Will County, IL"	"17197"	"2017"	"2017"	"Cerebral atherosclerosis"	"I67.2"	27	692661	3.9
	"Will County, IL"	"17197"	"2017"	"2017"	"Cerebrovascular disease, unspecified"	"I67.9"	41	692661	5.9
	"Will County, IL"	"17197"	"2017"	"2017"	"Generalized and unspecified atherosclerosis"	"I70.9"	29	692661	4.2
	"Will County, IL"	"17197"	"2017"	"2017"	"Dissection of aorta [any part]"	"I71.0"	11	692661	Unreliable
	"Will County, IL"	"17197"	"2017"	"2017"	"Peripheral vascular disease, unspecified"	"I73.9"	14	692661	Unreliable
	"Will County, IL"	"17197"	"2017"	"2017"	"Pneumonia, unspecified"	"J18.9"	74	692661	10.7
	"Will County, IL"	"17197"	"2017"	"2017"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	28	692661	4.0
	"Will County, IL"	"17197"	"2017"	"2017"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	200	692661	28.9
	"Will County, IL"	"17197"	"2017"	"2017"	"Pneumonitis due to food and vomit"	"J69.0"	29	692661	4.2
	"Will County, IL"	"17197"	"2017"	"2017"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	35	692661	5.1
	"Will County, IL"	"17197"	"2017"	"2017"	"Chronic respiratory failure"	"J96.1"	11	692661	Unreliable
	"Will County, IL"	"17197"	"2017"	"2017"	"Alcoholic cirrhosis of liver"	"K70.3"	27	692661	3.9
	"Will County, IL"	"17197"	"2017"	"2017"	"Other and unspecified cirrhosis of liver"	"K74.6"	52	692661	7.5
	"Will County, IL"	"17197"	"2017"	"2017"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	11	692661	Unreliable
	"Will County, IL"	"17197"	"2017"	"2017"	"Acute renal failure, unspecified"	"N17.9"	18	692661	Unreliable
	"Will County, IL"	"17197"	"2017"	"2017"	"Chronic kidney disease, stage 5"	"N18.5"	66	692661	9.5
	"Will County, IL"	"17197"	"2017"	"2017"	"Chronic renal failure, unspecified"	"N18.9"	33	692661	4.8
	"Will County, IL"	"17197"	"2017"	"2017"	"Unspecified renal failure"	"N19"	11	692661	Unreliable
	"Will County, IL"	"17197"	"2017"	"2017"	"Urinary tract infection, site not specified"	"N39.0"	22	692661	3.2
	"Will County, IL"	"17197"	"2017"	"2017"	"Extreme immaturity"	"P07.2"	12	692661	Unreliable
	"Will County, IL"	"17197"	"2017"	"2017"	"Other lack of expected normal physiological development"	"R62.8"	47	692661	6.8
	"Will County, IL"	"17197"	"2017"	"2017"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	28	692661	4.0
	"Will County, IL"	"17197"	"2017"	"2017"	"Unspecified fall"	"W19"	22	692661	3.2
	"Will County, IL"	"17197"	"2017"	"2017"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	101	692661	14.6
	"Will County, IL"	"17197"	"2017"	"2017"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	33	692661	4.8
	"Will County, IL"	"17197"	"2017"	"2017"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	37	692661	5.3
	"Will County, IL"	"17197"	"2017"	"2017"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	27	692661	3.9
	"Will County, IL"	"17197"	"2017"	"2017"	"Assault by other and unspecified firearm discharge"	"X95"	19	692661	Unreliable
	"Will County, IL"	"17197"	"2018"	"2018"	"Septicaemia, unspecified"	"A41.9"	55	692310	7.9
	"Will County, IL"	"17197"	"2018"	"2018"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	30	692310	4.3
	"Will County, IL"	"17197"	"2018"	"2018"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	21	692310	3.0
	"Will County, IL"	"17197"	"2018"	"2018"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	71	692310	10.3
	"Will County, IL"	"17197"	"2018"	"2018"	"Malignant neoplasm of rectosigmoid junction"	"C19"	11	692310	Unreliable
	"Will County, IL"	"17197"	"2018"	"2018"	"Malignant neoplasm of rectum"	"C20"	15	692310	Unreliable
	"Will County, IL"	"17197"	"2018"	"2018"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	17	692310	Unreliable
	"Will County, IL"	"17197"	"2018"	"2018"	"Intrahepatic bile duct carcinoma - Malignant neoplasms"	"C22.1"	15	692310	Unreliable
	"Will County, IL"	"17197"	"2018"	"2018"	"Liver, unspecified - Malignant neoplasms"	"C22.9"	13	692310	Unreliable
	"Will County, IL"	"17197"	"2018"	"2018"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	86	692310	12.4
	"Will County, IL"	"17197"	"2018"	"2018"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	267	692310	38.6
	"Will County, IL"	"17197"	"2018"	"2018"	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	"C43.9"	12	692310	Unreliable
	"Will County, IL"	"17197"	"2018"	"2018"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	92	692310	13.3
	"Will County, IL"	"17197"	"2018"	"2018"	"Cervix uteri, unspecified - Malignant neoplasms"	"C53.9"	12	692310	Unreliable
	"Will County, IL"	"17197"	"2018"	"2018"	"Endometrium - Malignant neoplasms"	"C54.1"	11	692310	Unreliable
	"Will County, IL"	"17197"	"2018"	"2018"	"Malignant neoplasm of uterus, part unspecified"	"C55"	10	692310	Unreliable
	"Will County, IL"	"17197"	"2018"	"2018"	"Malignant neoplasm of ovary"	"C56"	16	692310	Unreliable
	"Will County, IL"	"17197"	"2018"	"2018"	"Malignant neoplasm of prostate"	"C61"	53	692310	7.7
	"Will County, IL"	"17197"	"2018"	"2018"	"Malignant neoplasm of kidney, except renal pelvis"	"C64"	29	692310	4.2
	"Will County, IL"	"17197"	"2018"	"2018"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	30	692310	4.3
	"Will County, IL"	"17197"	"2018"	"2018"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	28	692310	4.0
	"Will County, IL"	"17197"	"2018"	"2018"	"Malignant neoplasm without specification of site"	"C80"	52	692310	7.5
	"Will County, IL"	"17197"	"2018"	"2018"	"Non-Hodgkin lymphoma, unspecified type"	"C85.9"	19	692310	Unreliable
	"Will County, IL"	"17197"	"2018"	"2018"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	21	692310	3.0
	"Will County, IL"	"17197"	"2018"	"2018"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	21	692310	3.0
	"Will County, IL"	"17197"	"2018"	"2018"	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	21	692310	3.0
	"Will County, IL"	"17197"	"2018"	"2018"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	18	692310	Unreliable
	"Will County, IL"	"17197"	"2018"	"2018"	"Unspecified diabetes mellitus, with renal complications"	"E14.2"	28	692310	4.0
	"Will County, IL"	"17197"	"2018"	"2018"	"Unspecified diabetes mellitus, without complications"	"E14.9"	70	692310	10.1
	"Will County, IL"	"17197"	"2018"	"2018"	"Unspecified protein-energy malnutrition"	"E46"	10	692310	Unreliable
	"Will County, IL"	"17197"	"2018"	"2018"	"Vascular dementia, unspecified"	"F01.9"	35	692310	5.1
	"Will County, IL"	"17197"	"2018"	"2018"	"Unspecified dementia"	"F03"	242	692310	35.0
	"Will County, IL"	"17197"	"2018"	"2018"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	10	692310	Unreliable
	"Will County, IL"	"17197"	"2018"	"2018"	"Motor neuron disease"	"G12.2"	15	692310	Unreliable
	"Will County, IL"	"17197"	"2018"	"2018"	"Parkinson disease"	"G20"	71	692310	10.3
	"Will County, IL"	"17197"	"2018"	"2018"	"Alzheimer disease, unspecified"	"G30.9"	162	692310	23.4
	"Will County, IL"	"17197"	"2018"	"2018"	"Degenerative disease of nervous system, unspecified"	"G31.9"	10	692310	Unreliable
	"Will County, IL"	"17197"	"2018"	"2018"	"Multiple sclerosis"	"G35"	17	692310	Unreliable
	"Will County, IL"	"17197"	"2018"	"2018"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	13	692310	Unreliable
