,County,County Code,Year,Year Code,Cause of death,Deaths,Population,Crude Rate
6164,"Williamson County, IL",17199,2016,2016,"Chronic obstructive pulmonary disease, unspecified",58,67560,85
6165,"Williamson County, IL",17199,2016,2016,"Chronic kidney disease, stage 5",11,67560,0
6166,"Williamson County, IL",17199,2016,2016,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",11,67560,0
6167,"Williamson County, IL",17199,2017,2017,"Septicaemia, unspecified",34,67328,50
6168,"Williamson County, IL",17199,2017,2017,"Colon, unspecified - Malignant neoplasms",10,67328,0
6169,"Williamson County, IL",17199,2017,2017,"Bronchus or lung, unspecified - Malignant neoplasms",45,67328,66
6170,"Williamson County, IL",17199,2017,2017,Malignant neoplasm without specification of site,16,67328,0
6171,"Williamson County, IL",17199,2017,2017,"Unspecified diabetes mellitus, without complications",13,67328,0
6172,"Williamson County, IL",17199,2017,2017,"Vascular dementia, unspecified",12,67328,0
6173,"Williamson County, IL",17199,2017,2017,Unspecified dementia,28,67328,41
6174,"Williamson County, IL",17199,2017,2017,Parkinson disease,12,67328,0
6175,"Williamson County, IL",17199,2017,2017,"Alzheimer disease, unspecified",25,67328,37
6176,"Williamson County, IL",17199,2017,2017,"Senile degeneration of brain, not elsewhere classified",10,67328,0
6177,"Williamson County, IL",17199,2017,2017,"Acute myocardial infarction, unspecified",41,67328,60
6178,"Williamson County, IL",17199,2017,2017,Atherosclerotic heart disease,27,67328,40
6179,"Williamson County, IL",17199,2017,2017,"Cardiac arrest, unspecified",14,67328,0
6180,"Williamson County, IL",17199,2017,2017,Congestive heart failure,25,67328,37
6181,"Williamson County, IL",17199,2017,2017,"Stroke, not specified as haemorrhage or infarction",14,67328,0
6182,"Williamson County, IL",17199,2017,2017,"Pneumonia, unspecified",16,67328,0
6183,"Williamson County, IL",17199,2017,2017,"Chronic obstructive pulmonary disease, unspecified",54,67328,80
6184,"Williamson County, IL",17199,2017,2017,Other interstitial pulmonary diseases with fibrosis,10,67328,0
6185,"Williamson County, IL",17199,2017,2017,"Chronic kidney disease, stage 5",10,67328,0
6186,"Williamson County, IL",17199,2018,2018,"Septicaemia, unspecified",22,67056,32
6187,"Williamson County, IL",17199,2018,2018,"Colon, unspecified - Malignant neoplasms",17,67056,0
6188,"Williamson County, IL",17199,2018,2018,"Pancreas, unspecified - Malignant neoplasms",14,67056,0
6189,"Williamson County, IL",17199,2018,2018,"Bronchus or lung, unspecified - Malignant neoplasms",29,67056,43
6190,"Williamson County, IL",17199,2018,2018,"Breast, unspecified - Malignant neoplasms",10,67056,0
6191,"Williamson County, IL",17199,2018,2018,Malignant neoplasm of prostate,10,67056,0
6192,"Williamson County, IL",17199,2018,2018,Malignant neoplasm without specification of site,14,67056,0
6193,"Williamson County, IL",17199,2018,2018,"Unspecified diabetes mellitus, without complications",12,67056,0
6194,"Williamson County, IL",17199,2018,2018,Unspecified dementia,56,67056,83
6195,"Williamson County, IL",17199,2018,2018,Parkinson disease,14,67056,0
6196,"Williamson County, IL",17199,2018,2018,"Alzheimer disease, unspecified",13,67056,0
6197,"Williamson County, IL",17199,2018,2018,"Acute myocardial infarction, unspecified",47,67056,70
6198,"Williamson County, IL",17199,2018,2018,Atherosclerotic heart disease,20,67056,29
6199,"Williamson County, IL",17199,2018,2018,"Cardiac arrest, unspecified",17,67056,0
6200,"Williamson County, IL",17199,2018,2018,Congestive heart failure,21,67056,31
6201,"Williamson County, IL",17199,2018,2018,"Stroke, not specified as haemorrhage or infarction",13,67056,0
6202,"Williamson County, IL",17199,2018,2018,"Pneumonia, unspecified",14,67056,0
6203,"Williamson County, IL",17199,2018,2018,"Chronic obstructive pulmonary disease, unspecified",51,67056,76
6204,"Williamson County, IL",17199,2018,2018,Other and unspecified cirrhosis of liver,11,67056,0
6205,"Williamson County, IL",17199,2018,2018,Intentional self-harm by other and unspecified firearm discharge,12,67056,0
6206,"Williamson County, IL",17199,2019,2019,"Septicaemia, unspecified",33,66597,49
6207,"Williamson County, IL",17199,2019,2019,"Colon, unspecified - Malignant neoplasms",11,66597,0
6208,"Williamson County, IL",17199,2019,2019,"Pancreas, unspecified - Malignant neoplasms",11,66597,0
6209,"Williamson County, IL",17199,2019,2019,"Bronchus or lung, unspecified - Malignant neoplasms",53,66597,79
6210,"Williamson County, IL",17199,2019,2019,"Breast, unspecified - Malignant neoplasms",11,66597,0
6211,"Williamson County, IL",17199,2019,2019,"Unspecified diabetes mellitus, without complications",13,66597,0
6212,"Williamson County, IL",17199,2019,2019,Unspecified dementia,43,66597,64
6213,"Williamson County, IL",17199,2019,2019,"Alzheimer disease, unspecified",11,66597,0
6214,"Williamson County, IL",17199,2019,2019,"Acute myocardial infarction, unspecified",23,66597,34
6215,"Williamson County, IL",17199,2019,2019,Atherosclerotic heart disease,19,66597,0
6216,"Williamson County, IL",17199,2019,2019,"Cardiac arrest, unspecified",24,66597,36
6217,"Williamson County, IL",17199,2019,2019,Congestive heart failure,18,66597,0
6218,"Williamson County, IL",17199,2019,2019,"Heart failure, unspecified",21,66597,31
6219,"Williamson County, IL",17199,2019,2019,"Stroke, not specified as haemorrhage or infarction",20,66597,30
6220,"Williamson County, IL",17199,2019,2019,"Pneumonia, unspecified",11,66597,0
6221,"Williamson County, IL",17199,2019,2019,"Chronic obstructive pulmonary disease, unspecified",54,66597,81
6222,"Winnebago County, IL",17201,2016,2016,Enterocolitis due to Clostridium difficile,13,285873,0
6223,"Winnebago County, IL",17201,2016,2016,"Septicaemia, unspecified",29,285873,10
6224,"Winnebago County, IL",17201,2016,2016,"Oesophagus, unspecified - Malignant neoplasms",24,285873,8
6225,"Winnebago County, IL",17201,2016,2016,"Stomach, unspecified - Malignant neoplasms",11,285873,0
6226,"Winnebago County, IL",17201,2016,2016,"Colon, unspecified - Malignant neoplasms",39,285873,13
6227,"Winnebago County, IL",17201,2016,2016,"Liver, unspecified - Malignant neoplasms",11,285873,0
6228,"Winnebago County, IL",17201,2016,2016,"Pancreas, unspecified - Malignant neoplasms",35,285873,12
6229,"Winnebago County, IL",17201,2016,2016,"Bronchus or lung, unspecified - Malignant neoplasms",160,285873,56
6230,"Winnebago County, IL",17201,2016,2016,"Breast, unspecified - Malignant neoplasms",50,285873,17
6231,"Winnebago County, IL",17201,2016,2016,Endometrium - Malignant neoplasms,10,285873,0
6232,"Winnebago County, IL",17201,2016,2016,Malignant neoplasm of ovary,14,285873,0
6233,"Winnebago County, IL",17201,2016,2016,Malignant neoplasm of prostate,30,285873,10
6234,"Winnebago County, IL",17201,2016,2016,"Malignant neoplasm of kidney, except renal pelvis",18,285873,0
6235,"Winnebago County, IL",17201,2016,2016,"Bladder, unspecified - Malignant neoplasms",25,285873,8
6236,"Winnebago County, IL",17201,2016,2016,"Brain, unspecified - Malignant neoplasms",11,285873,0
6237,"Winnebago County, IL",17201,2016,2016,Malignant neoplasm without specification of site,50,285873,17
6238,"Winnebago County, IL",17201,2016,2016,"Non-Hodgkin lymphoma, unspecified type",12,285873,0
6239,"Winnebago County, IL",17201,2016,2016,"Myelodysplastic syndrome, unspecified - Uncertain neoplasms",11,285873,0
6240,"Winnebago County, IL",17201,2016,2016,"Unspecified diabetes mellitus, with renal complications",20,285873,7
6241,"Winnebago County, IL",17201,2016,2016,"Unspecified diabetes mellitus, without complications",16,285873,0
6242,"Winnebago County, IL",17201,2016,2016,Unspecified dementia,153,285873,53
6243,"Winnebago County, IL",17201,2016,2016,Parkinson disease,41,285873,14
6244,"Winnebago County, IL",17201,2016,2016,"Alzheimer disease, unspecified",106,285873,37
6245,"Winnebago County, IL",17201,2016,2016,"Anoxic brain damage, not elsewhere classified",15,285873,0
6246,"Winnebago County, IL",17201,2016,2016,Essential (primary) hypertension,16,285873,0
6247,"Winnebago County, IL",17201,2016,2016,Hypertensive heart disease without (congestive) heart failure,45,285873,15
6248,"Winnebago County, IL",17201,2016,2016,"Acute myocardial infarction, unspecified",71,285873,24
6249,"Winnebago County, IL",17201,2016,2016,"Atherosclerotic cardiovascular disease, so described",71,285873,24
6250,"Winnebago County, IL",17201,2016,2016,Atherosclerotic heart disease,127,285873,44
6251,"Winnebago County, IL",17201,2016,2016,"Chronic ischaemic heart disease, unspecified",33,285873,11
6252,"Winnebago County, IL",17201,2016,2016,Pulmonary embolism without mention of acute cor pulmonale,15,285873,0
6253,"Winnebago County, IL",17201,2016,2016,Other secondary pulmonary hypertension,13,285873,0
6254,"Winnebago County, IL",17201,2016,2016,"Cardiomyopathy, unspecified",15,285873,0
6255,"Winnebago County, IL",17201,2016,2016,Atrial fibrillation and flutter,22,285873,7
6256,"Winnebago County, IL",17201,2016,2016,Congestive heart failure,134,285873,46
6257,"Winnebago County, IL",17201,2016,2016,"Heart failure, unspecified",26,285873,9
6258,"Winnebago County, IL",17201,2016,2016,Cardiomegaly,13,285873,0
6259,"Winnebago County, IL",17201,2016,2016,"Intracerebral haemorrhage, unspecified",12,285873,0
6260,"Winnebago County, IL",17201,2016,2016,"Intracranial haemorrhage (nontraumatic), unspecified",18,285873,0
6261,"Winnebago County, IL",17201,2016,2016,"Stroke, not specified as haemorrhage or infarction",69,285873,24
6262,"Winnebago County, IL",17201,2016,2016,Sequelae of other and unspecified cerebrovascular diseases,12,285873,0
6263,"Winnebago County, IL",17201,2016,2016,"Pneumonia, unspecified",24,285873,8
6264,"Winnebago County, IL",17201,2016,2016,Chronic obstructive pulmonary disease with acute lower respiratory infection,21,285873,7
6265,"Winnebago County, IL",17201,2016,2016,"Chronic obstructive pulmonary disease, unspecified",134,285873,46
6266,"Winnebago County, IL",17201,2016,2016,Pneumonitis due to food and vomit,28,285873,9
6267,"Winnebago County, IL",17201,2016,2016,Other interstitial pulmonary diseases with fibrosis,16,285873,0
6268,"Winnebago County, IL",17201,2016,2016,Alcoholic cirrhosis of liver,35,285873,12
6269,"Winnebago County, IL",17201,2016,2016,Other and unspecified cirrhosis of liver,12,285873,0
6270,"Winnebago County, IL",17201,2016,2016,"Gastrointestinal haemorrhage, unspecified",10,285873,0
6271,"Winnebago County, IL",17201,2016,2016,"Acute renal failure, unspecified",20,285873,7
6272,"Winnebago County, IL",17201,2016,2016,"Chronic kidney disease, stage 5",32,285873,11
6273,"Winnebago County, IL",17201,2016,2016,"Chronic renal failure, unspecified",23,285873,8
6274,"Winnebago County, IL",17201,2016,2016,Unspecified renal failure,11,285873,0
6275,"Winnebago County, IL",17201,2016,2016,"Person injured in unspecified motor-vehicle accident, traffic",12,285873,0
6276,"Winnebago County, IL",17201,2016,2016,Other fall on same level,17,285873,0
6277,"Winnebago County, IL",17201,2016,2016,Unspecified fall,16,285873,0
6278,"Winnebago County, IL",17201,2016,2016,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",82,285873,28
6279,"Winnebago County, IL",17201,2016,2016,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",16,285873,0
6280,"Winnebago County, IL",17201,2016,2016,"Intentional self-harm by hanging, strangulation and suffocation",18,285873,0
6281,"Winnebago County, IL",17201,2016,2016,Assault by other and unspecified firearm discharge,18,285873,0
6282,"Winnebago County, IL",17201,2017,2017,"Septicaemia, unspecified",29,284778,10
6283,"Winnebago County, IL",17201,2017,2017,"Oesophagus, unspecified - Malignant neoplasms",12,284778,0
6284,"Winnebago County, IL",17201,2017,2017,"Colon, unspecified - Malignant neoplasms",39,284778,13
6285,"Winnebago County, IL",17201,2017,2017,"Pancreas, unspecified - Malignant neoplasms",39,284778,13
6286,"Winnebago County, IL",17201,2017,2017,"Bronchus or lung, unspecified - Malignant neoplasms",174,284778,61
6287,"Winnebago County, IL",17201,2017,2017,"Malignant melanoma of skin, unspecified - Malignant neoplasms",12,284778,0
6288,"Winnebago County, IL",17201,2017,2017,"Breast, unspecified - Malignant neoplasms",51,284778,17
6289,"Winnebago County, IL",17201,2017,2017,Malignant neoplasm of ovary,21,284778,7
6290,"Winnebago County, IL",17201,2017,2017,Malignant neoplasm of prostate,39,284778,13
6291,"Winnebago County, IL",17201,2017,2017,"Malignant neoplasm of kidney, except renal pelvis",14,284778,0
6292,"Winnebago County, IL",17201,2017,2017,"Bladder, unspecified - Malignant neoplasms",33,284778,11
6293,"Winnebago County, IL",17201,2017,2017,"Brain, unspecified - Malignant neoplasms",21,284778,7
6294,"Winnebago County, IL",17201,2017,2017,Malignant neoplasm without specification of site,36,284778,12
6295,"Winnebago County, IL",17201,2017,2017,Multiple myeloma - Malignant neoplasms,13,284778,0
6296,"Winnebago County, IL",17201,2017,2017,Acute myeloid leukaemia - Malignant neoplasms,10,284778,0
6297,"Winnebago County, IL",17201,2017,2017,"Myelodysplastic syndrome, unspecified - Uncertain neoplasms",13,284778,0
6298,"Winnebago County, IL",17201,2017,2017,"Non-insulin-dependent diabetes mellitus, without complications",18,284778,0
6299,"Winnebago County, IL",17201,2017,2017,"Unspecified diabetes mellitus, with renal complications",16,284778,0
6300,"Winnebago County, IL",17201,2017,2017,"Unspecified diabetes mellitus, without complications",12,284778,0
6301,"Winnebago County, IL",17201,2017,2017,Unspecified dementia,136,284778,47
6302,"Winnebago County, IL",17201,2017,2017,"Mental and behavioural disorders due to use of alcohol, dependence syndrome",10,284778,0
6303,"Winnebago County, IL",17201,2017,2017,Motor neuron disease,13,284778,0
6304,"Winnebago County, IL",17201,2017,2017,Parkinson disease,44,284778,15
6305,"Winnebago County, IL",17201,2017,2017,"Alzheimer disease, unspecified",158,284778,55
6306,"Winnebago County, IL",17201,2017,2017,Essential (primary) hypertension,16,284778,0
6307,"Winnebago County, IL",17201,2017,2017,Hypertensive heart disease with (congestive) heart failure,10,284778,0
6308,"Winnebago County, IL",17201,2017,2017,Hypertensive heart disease without (congestive) heart failure,41,284778,14
6309,"Winnebago County, IL",17201,2017,2017,"Acute myocardial infarction, unspecified",56,284778,19
6310,"Winnebago County, IL",17201,2017,2017,"Atherosclerotic cardiovascular disease, so described",65,284778,22
6311,"Winnebago County, IL",17201,2017,2017,Atherosclerotic heart disease,143,284778,50
6312,"Winnebago County, IL",17201,2017,2017,Ischaemic cardiomyopathy,13,284778,0
6313,"Winnebago County, IL",17201,2017,2017,"Chronic ischaemic heart disease, unspecified",20,284778,7
6314,"Winnebago County, IL",17201,2017,2017,Pulmonary embolism without mention of acute cor pulmonale,17,284778,0
6315,"Winnebago County, IL",17201,2017,2017,Aortic (valve) stenosis,18,284778,0
6316,"Winnebago County, IL",17201,2017,2017,"Cardiomyopathy, unspecified",21,284778,7
6317,"Winnebago County, IL",17201,2017,2017,Atrial fibrillation and flutter,21,284778,7
6318,"Winnebago County, IL",17201,2017,2017,Congestive heart failure,145,284778,50
6319,"Winnebago County, IL",17201,2017,2017,"Heart failure, unspecified",33,284778,11
6320,"Winnebago County, IL",17201,2017,2017,"Cardiovascular disease, unspecified",10,284778,0
6321,"Winnebago County, IL",17201,2017,2017,Cardiomegaly,16,284778,0
6322,"Winnebago County, IL",17201,2017,2017,"Intracranial haemorrhage (nontraumatic), unspecified",12,284778,0
6323,"Winnebago County, IL",17201,2017,2017,"Cerebral infarction, unspecified",12,284778,0
