year,locationname,category,measure,data_value,totalpopulation,short_question_text
2018,17031640600,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 years,14.0,3912,Physical Health
2017,17031282800,Prevention,Cholesterol screening among adults aged >=18 years,79.8,1691,Cholesterol Screening
2018,17031260800,Health Outcomes,Coronary heart disease among adults aged >=18 years,8.3,2539,Coronary Heart Disease
2018,17031420500,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",21.7,2624,Core preventive services for older women
2018,17031320400,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 years,12.2,2518,Physical Inactivity
2017,17031700302,Health Outcomes,High blood pressure among adults aged >=18 years,30.3,5319,High Blood Pressure
2018,17031390500,Health Outcomes,Arthritis among adults aged >=18 years,20.0,1598,Arthritis
2018,17031530600,Prevention,Mammography use among women aged 50-74 years,84.1,3207,Mammography
2017,17031560800,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,31.4,5411,High Cholesterol
2018,17031301200,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",17.3,4012,Core preventive services for older women
2018,17031580800,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 years,13.2,2061,Physical Health
2018,17031710200,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,6.1,5049,Cancer (except skin)
2018,17031301701,Health Outcomes,All teeth lost among adults aged >=65 years,19.5,4381,Teeth Loss
2018,17031260300,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,39.2,1564,Dental Visit
2018,17031380200,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,11.8,1680,Mental Health
2018,17031490500,Prevention,Mammography use among women aged 50-74 years,84.1,2242,Mammography
2017,17031640500,Health Outcomes,High blood pressure among adults aged >=18 years,27.2,3491,High Blood Pressure
2018,17031340400,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",24.3,1900,Core preventive services for older men
2018,17031530200,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,17.7,5152,Diabetes
2018,17031561100,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 years,12.0,5407,Physical Health
2018,17031310400,Health Outcomes,Current asthma among adults aged >=18 years,8.4,1332,Current Asthma
2018,17031560900,Health Outcomes,Arthritis among adults aged >=18 years,23.4,5093,Arthritis
2018,17031282800,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,3.3,1691,COPD
2017,17031490901,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,78.6,3891,Taking BP Medication
2018,17031421200,Health Outcomes,Coronary heart disease among adults aged >=18 years,9.8,1380,Coronary Heart Disease
2018,17031630100,Health Outcomes,Chronic kidney disease among adults aged >=18 years,3.3,1156,Chronic Kidney Disease
2018,17031700100,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,56.0,3427,Dental Visit
2018,17031381500,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",21.1,237,Core preventive services for older men
2018,17031510200,Unhealthy Behaviors,Binge drinking among adults aged >=18 years,15.4,2986,Binge Drinking
2018,17031291600,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,39.4,1055,Sleep <7 hours
2018,17031430400,Prevention,Current lack of health insurance among adults aged 18-64 years,19.8,2892,Health Insurance
2018,17031271300,Prevention,Current lack of health insurance among adults aged 18-64 years,27.9,1045,Health Insurance
2018,17031620400,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,12.6,5198,Mental Health
2018,17031292500,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,45.7,4140,Sleep <7 hours
2018,17031260100,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,36.9,1248,Dental Visit
2017,17031680500,Prevention,Cholesterol screening among adults aged >=18 years,80.3,1481,Cholesterol Screening
2017,17031710800,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,31.9,5338,High Cholesterol
2018,17031690400,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 years,36.8,3464,Physical Inactivity
2017,17031320100,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,68.4,10848,Taking BP Medication
2018,17031381200,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 years,27.2,2167,Physical Inactivity
2018,17031770602,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",28.2,4956,Core preventive services for older men
2018,17031640500,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 years,22.8,3491,Physical Inactivity
2018,17031380100,Unhealthy Behaviors,Binge drinking among adults aged >=18 years,13.2,1924,Binge Drinking
2017,17031460400,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,32.1,3705,High Cholesterol
2018,17031320400,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",33.3,2518,Core preventive services for older women
2017,17031430500,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,33.0,3604,High Cholesterol
2017,17031410100,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,27.2,1802,High Cholesterol
2018,17031700402,Health Outcomes,Coronary heart disease among adults aged >=18 years,5.6,3914,Coronary Heart Disease
2018,17031711300,Health Outcomes,All teeth lost among adults aged >=65 years,22.9,1626,Teeth Loss
2018,17031260900,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,48.4,1480,Sleep <7 hours
2018,17031570100,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,58.5,1257,Dental Visit
2018,17031660302,Health Outcomes,Current asthma among adults aged >=18 years,10.2,5527,Current Asthma
2018,17031750400,Prevention,Current lack of health insurance among adults aged 18-64 years,10.6,3009,Health Insurance
2018,17031450300,Prevention,Cervical cancer screening among adult women aged 21-65 years,85.2,3615,Cervical Cancer Screening
2018,17031530300,Prevention,Current lack of health insurance among adults aged 18-64 years,18.4,4273,Health Insurance
2018,17031530200,Prevention,Current lack of health insurance among adults aged 18-64 years,23.6,5152,Health Insurance
2018,17031611700,Unhealthy Behaviors,Current smoking among adults aged >=18 years,27.2,1990,Current Smoking
2018,17031580501,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",20.2,5067,Core preventive services for older women
2018,17031330100,Health Outcomes,Arthritis among adults aged >=18 years,14.1,16735,Arthritis
2017,17031460301,Health Outcomes,High blood pressure among adults aged >=18 years,39.1,3404,High Blood Pressure
2018,17031650500,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,36.7,4421,Sleep <7 hours
2018,17031540102,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,50.7,3109,Sleep <7 hours
2018,17031640600,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",56.7,3912,Colorectal Cancer Screening
2017,17031720600,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,74.5,1756,Taking BP Medication
2018,17031590700,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",21.7,3100,Core preventive services for older women
2018,17031491400,Unhealthy Behaviors,Binge drinking among adults aged >=18 years,15.7,2931,Binge Drinking
2018,17031440600,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,41.2,2080,Sleep <7 hours
2018,17031410800,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,10.0,2662,Mental Health
2018,17031710100,Health Outcomes,All teeth lost among adults aged >=65 years,31.0,1275,Teeth Loss
2018,17031351400,Unhealthy Behaviors,Current smoking among adults aged >=18 years,28.2,1437,Current Smoking
2018,17031292500,Health Outcomes,Coronary heart disease among adults aged >=18 years,7.5,4140,Coronary Heart Disease
2018,17031301702,Health Outcomes,Stroke among adults aged >=18 years,2.8,4045,Stroke
2018,17031570100,Unhealthy Behaviors,Binge drinking among adults aged >=18 years,22.7,1257,Binge Drinking
2018,17031740100,Prevention,Mammography use among women aged 50-74 years,76.5,3048,Mammography
2018,17031640300,Prevention,Current lack of health insurance among adults aged 18-64 years,21.7,6463,Health Insurance
2018,17031431302,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 years,16.0,4166,Physical Health
2018,17031490300,Health Outcomes,Current asthma among adults aged >=18 years,11.4,2033,Current Asthma
2018,17031681400,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 years,34.9,3247,Physical Inactivity
2018,17031530503,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,8.6,5345,COPD
2018,17031570400,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,35.2,1615,Sleep <7 hours
2018,17031670400,Health Outcomes,All teeth lost among adults aged >=65 years,27.9,1956,Teeth Loss
2018,17031430101,Health Outcomes,All teeth lost among adults aged >=65 years,19.9,3689,Teeth Loss
2018,17031460600,Prevention,Cervical cancer screening among adult women aged 21-65 years,80.5,1183,Cervical Cancer Screening
2018,17031681300,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",18.1,2936,Core preventive services for older men
2018,17031283100,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,7.8,2703,Diabetes
2018,17031600400,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,12.5,3891,Mental Health
2018,17031650200,Health Outcomes,Mental health not good for >=14 days among adults aged >=18 years,13.4,7320,Mental Health
2018,17031711400,Unhealthy Behaviors,Obesity among adults aged >=18 years,42.0,2654,Obesity
2018,17031570200,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",25.4,1943,Core preventive services for older men
2018,17031410600,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 years,10.3,2327,Physical Health
2017,17031400500,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,75.9,2258,Taking BP Medication
2018,17031310300,Health Outcomes,Arthritis among adults aged >=18 years,14.6,1697,Arthritis
2018,17031730600,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,84.5,3614,Annual Checkup
2018,17031491300,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",19.2,2886,Core preventive services for older men
2018,17031430400,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",21.6,2892,Core preventive services for older men
2018,17031500300,Health Outcomes,Stroke among adults aged >=18 years,3.9,1666,Stroke
2018,17031580400,Unhealthy Behaviors,Current smoking among adults aged >=18 years,18.2,4795,Current Smoking
2017,17031710900,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,77.6,2198,Taking BP Medication
2018,17031381400,Health Outcomes,Physical health not good for >=14 days among adults aged >=18 years,13.5,1612,Physical Health
2018,17031670100,Unhealthy Behaviors,No leisure-time physical activity among adults aged >=18 years,36.2,1516,Physical Inactivity
2018,17031490600,Health Outcomes,Coronary heart disease among adults aged >=18 years,8.5,1562,Coronary Heart Disease
